taxonID,vernacularName
337591,隱斑池蠅
337960,小葉沼蠅
334437,埔里蔗龜
338380,四毛寄蠅
335926,大匿頸擬步行蟲
337615,達邦溜芒蠅
337707,棕色長腳蠅
337673,南方刺蠅
336282,長鋏毛蚋
337014,綺麗長足虻
338316,榨蠶寄蠅
338902,遊盪甲大蚊
338125,阿里山蚜蠅
336924,窗點長足虻
336889,哈氏長足虻
338321,魁梧寄蠅
335976,稜腳擬步行蟲
334805,拉拉山虎斑花金龜
335990,奮起湖匏胸擬步行蟲
338274,臺灣姬虻
336932,相宜長足虻
337605,光彩溜蠅
336251,念珠食蟲虻
338638,平滑燥大蚊
337636,銀色妙蠅
336260,幽暗食蟲虻
336673,臃腫稈蠅
334438,小蔗龜
336241,灰翅食蟲虻
333976,雙紅鋸鍬形蟲
338355,鳳凰寄蠅
337012,群聚長足虻
338114,碎磚蚜蠅
338077,甲仙水虻
336668,橙額稈蠅
336670,巨型稈蠅
336936,中國長足虻
334443,紅矮絨毛金龜
337018,赤裸長足虻
338432,似熊寄蠅
336700,腰帶稈蠅
336252,祖窟食蟲虻
338046,巨型水虻
333828,紅胸窗螢
333934,高山肥角鍬形蟲
336656,黃足稈蠅
336257,埔里食蟲虻
338043,蓬萊水虻
338104,黝黑蚜蠅
337200,有刺曙果蠅
336908,梨形長足虻
336243,中型食蟲虻
337642,扁頭妙蠅
338251,苛氏蚜蠅
336238,結實食蟲虻
338063,稻田水虻
335902,陽明艷擬步行蟲
338437,好戰寄蠅
334505,雙條甘蔗金龜
337923,葛氏肉蠅
337939,肉蠅
338460,單色刺實蠅
337614,香港溜蠅
336634,矮小稈蠅
338386,菲島寄蠅
338358,屏東寄蠅
337619,圓形莫蠅
338397,搗蛋寄蠅
338390,奇異寄蠅
338376,廣西寄蠅
336902,安平長足虻
337194,尖毛曙果蠅
338138,涕泣蚜蠅
337600,酷似溜蠅
335790,六龜巨頭擬迴木蟲
338303,五帶虻
336923,臺灣長足虻
338116,朱腳蚜蠅
338055,臺南水虻
338318,條出寄蠅
336234,灰色食蟲虻
337938,盤突肉蠅
336926,彩羽長足虻
330597,新高小菊虎
338034,多斑大附蠅
336931,相稱長足虻
336904,白鬚長足虻
336157,神宮花蠅
334800,臺灣四齒金龜
338290,黃腰虻
427064,紅邊擬步行蟲
335736,蓬萊剌擬步行蟲
338383,具炳寄蠅
337603,朱氏溜蠅
336935,黃腰長足虻
334051,肩條紅螢
338061,黃蜂水虻
336242,巨大食蟲虻
337233,新幾內亞果蠅
336667,歐氏稈蠅
330595,南投小菊虎
334312,樟截尾長小蠹
337020,鮮紅長足虻
338161,愚鈍蚜蠅
337896,泥蜂摩蠅
338579,細點擬廣翅實蠅
336947,江蘇長足虻
334438,寡點蔗龜
336255,松村食蟲虻
337904,印尼突額蠅
338602,十點褐斑實蠅
336899,多毛長足虻
334432,毛斑喙麗金龜
337672,印度刺蠅
338699,東方黑大蚊
336952,群眾長足虻
337070,黑絨斑果蠅
336632,闊額稈蠅
337034,鏤雕長足虻
336674,白毛稈蠅
338277,爪哇虻
338169,恆春蚜蠅
430623,臺灣黑艷迴木蟲
338302,馬來虻
336253,安尼食蟲虻
338306,六帶虻
338064,傑出水虻
336991,粗健長足虻
333957,蓬萊深山鍬形蟲
338028,異尾大附蠅
330593,奮起湖小菊虎
334033,高山短溝紅螢
338354,真性寄蠅
337950,阿諾肉蠅
338291,黃條虻
338547,劍角白楯實蠅
338388,短頭寄蠅
338901,巒山土大蚊
336222,普通食蟲虻
338830,安謐亮大蚊
338123,寬闊蚜蠅
338433,竹山寄蠅
337917,剛刺肉蠅
337812,許氏扁腳蠅
338137,綺麗蚜蠅
338467,吉野實蠅
336946,波紋長足虻
337260,黑角紋白線果蠅
333082,北方豆龍蝨
337001,金銅長足虻
338168,彎腹蚜蠅
336903,港口長足虻
337918,長毛肉蠅
338558,周氏新麥實蠅
338083,斑點大眼蠅
336976,府城長足虻
337941,紅角肉蠅
338394,磚紅寄蠅
338112,吉野蚜蠅
338130,逗留蚜蠅
336246,旗山食蟲虻
338295,花蓮虻
336969,曲折長足虻
336992,完美長足虻
336990,甲仙長足虻
338313,姚虻
337148,單鬚果蠅
337225,暗紅潛土果蠅
335867,九龍擬步行蟲
336905,淡角長足虻
336273,曲筋星蠅
338247,彩足蚜蠅
338319,金色寄蠅
336265,棕突食蟲虻
337154,三絲果蠅
338557,簑輪森實蠅
336965,灰色長足虻
338053,酷似水虻
335872,阿里山瓢擬步行蟲
335974,擬榖盜
336275,黑足星蠅
338392,費氏寄蠅
338066,中間水虻
336277,六鬃星蠅
336977,柱狀長足虻
338320,黑脛寄蠅
336717,長腿稈蠅
338561,異東方刺實蠅
337957,燒炙沼蠅
336619,錫蘭稈蠅
337145,綺麗果蠅
335767,銹身姬擬步行蟲
336206,恆春食蟲虻
338264,中華斑虻
336963,侍從長足虻
336944,木本長足虻
337238,急角脈果蠅
336933,積極長足虻
338366,粗腳寄蠅
338574,深溝麗翅實蠅
338580,梭德擬廣翅實蠅
336640,灰胸稈蠅
337810,邵氏扁腳蠅
336913,勤勉長足虻
335814,酒井匏胸擬迴步蟲
337214,昏摺菇果蠅
334714,台草綠彩麗金龜
337152,副寬鼻果蠅
337153,劍紋果蠅
338031,隱藏大附蠅
336893,分離長足虻
337219,白線線紋果蠅
336971,緬甸長足虻
337905,臺灣突額蠅
338075,彩足水虻
337590,錐紋池蠅
338438,府城寄蠅
337029,和悅長足虻
335864,蓬萊隆背擬迴木蟲
337609,蹀蚹溜蠅
337069,綺麗斑果蠅
337643,寡毛妙蠅
338213,明星蚜蠅
337811,銀色扁腳蠅
336940,侍衛長足虻
337613,四點溜蠅
337964,高雄沼蠅
336675,品頭稈蠅
335961,臺灣縮頸擬步行蟲
338659,膝狀叉大蚊
336728,培氏稈蠅
336957,標識長足虻
337916,灰色肉蠅
337641,華麗妙蠅
338589,普西黑翅實蠅
338255,史迪蚜蠅
338326,泰國寄蠅
335846,臺灣粗角擬步行蟲
338317,崎曲寄蠅
336998,小販長足虻
337222,簾紋線紋果蠅
338279,土灰虻
334807,細腳褐金龜
337597,安平池蠅
336683,黑額稈蠅
337021,嬌嫩長足虻
337066,臺灣吸汁果蠅
336731,海洋稈蠅
336985,優雅長足虻
338265,觸角麻虻
336270,岷島食蟲虻
336727,標誌稈蠅
336964,伙伴長足虻
335791,扁潛砂蟲
336266,遊蕩食蟲虻
336901,卑微長足虻
338145,宜蘭蚜蠅
338556,阿里山黑長角實蠅
336959,平直長足虻
336895,渴望長足虻
338305,邵達虻
337015,淺綠長足虻
338111,華麗蚜蠅
337006,纖細長足虻
337706,孤獨長腳蠅
338294,印度虻
338963,臺灣劍大蚊
334658,臺灣絨金龜
337583,隱齒股蠅
334685,刺頭絨毛金龜
335795,姬潛砂蟲
336223,中條食蟲虻
338108,新高蚜蠅
338369,長形寄蠅
336624,小型稈蠅
336280,日本毛蚋
336724,條紋稈蠅
337218,小斑點副菇果蠅
336891,輝煌長足虻
337146,齒紋果蠅
335908,上野迴木蟲
338576,大宇廣翅實蠅
337921,蓬萊肉蠅
337579,獨特閃蠅
338280,阿里山虻
334438,姬蔗龜
337669,三斑臂蠅
336730,帶足稈蠅
336164,瑞典花蠅
337665,斑翅臂蠅
336973,活潑長足虻
337599,海濱溜蠅
336664,黃顏稈蠅
338559,臺灣逗紋實蠅
337215,腹紋菇果蠅
337030,土產長足虻
338101,狹帶蚜蠅
338384,短角寄蠅
337932,黑尾肉蠅
337150,長鼻果蠅
338377,灰翅寄蠅
335758,藍艷擬步行蟲
336165,花蓮花蠅
337667,淡色臂蠅
335859,遠藤缺翅迴木蟲
337944,絲絨肉蠅
337027,趨小長足虻
338243,嘉義蚜蠅
336654,多瘤稈蠅
338283,緬甸虻
338571,溝紋麗翅實蠅
337067,昏黑吸汁果蠅
338286,錐形虻
338551,銼吻六斑實蠅
333972,金鬼鍬形蟲
336684,靈活稈蠅
337544,妙樂頭蠅
336721,海南稈蠅
337227,華麗果蠅
338400,普通寄蠅
336897,鎌刀長足虻
338640,八仙燥大蚊
338050,窄腹水虻
338485,素木長吻實蠅
335889,翠艷擬步行蟲
337584,刺腿齒股蠅
333096,橙斑大龍蝨
333469,佐佐治偽瓢蟲
336999,南臺長足虻
333110,小多節龍蝨
334714,長毛艷金龜
336886,東巴長足虻
336642,集集稈蠅
336914,白烙長足虻
338052,闊額水虻
338044,港口水虻
334712,紅尾艷金龜
336930,提氏長足虻
336256,鳳山食蟲虻
430579,臺灣角金龜
338461,端斑小實蠅
334598,偽橫斑黑花金龜
337640,平滑妙蠅
429472,蓬萊黑球擬步行蟲
336623,臺南稈蠅
338357,雜色寄蠅
337147,齒紋果蠅
335793,緬甸潛砂蟲
336232,溝足食蟲虻
337024,黑腳長足虻
330675,大林短翅菊虎
337911,鬃毛肉蠅
336666,黑楯稈蠅
338721,酋長全大蚊
337026,半帶長足虻
337898,小額筒鞘蠅
338661,黑脛叉大蚊
337935,黑鱗肉蠅
337224,互替潛土果蠅
337670,淺黃污蠅
337009,端點長足虻
334453,綠艷青銅金龜
338657,標誌毛大蚊
334010,橙肩斜條紅螢
338254,茅埔蚜蠅
336249,金腹食蟲虻
337913,粗角肉蠅
338281,金麟虻
338368,紅足寄蠅
338401,雙角寄蠅
337236,長腰果蠅
333497,中條窄跗偽瓢甲
334710,黑田艷金龜
338146,沙氏蚜蠅
336907,貧弱長足虻
336887,變換長足虻
336272,透翅食蟲虻
335869,條胸姬擬榖盜
336628,安平稈蠅
338100,邵氏蚜蠅
337221,雙紋線紋果蠅
338091,黃楯蚜蠅
337813,克氏扁腳蠅
336956,紫胸長足虻
336153,橫帶花蠅
337654,黑斑翠蠅
337595,突凸池蠅
338395,狐狸寄蠅
338289,寶島虻
337228,揚脈果蠅
338065,窗點水虻
334437,突背蔗犀金龜
431305,黃背紅金龜
338883,一色原大蚊
336169,四帶花蠅
337036,小溪長足虻
335930,妮黃長迴木蟲
338092,斑點蚜蠅
337958,白趾沼蠅
337578,斑點陽蠅
337907,帶紋小翅蠅
336633,灰頭稈蠅
337617,黃基溜芒蠅
336274,鹽埕星蠅
337192,黃銅曙果蠅
336970,奉承長足虻
337937,印東肉蠅
338586,原球實蠅
338102,古銅蚜蠅
333475,大偽瓢蟲
338385,印度寄蠅
337142,姑婆芋果蠅
334658,臺灣紅絨毛金龜
338393,長眉寄蠅
337035,晶瑩長足虻
335950,假瘤長迴木蟲
338082,斑翅大眼蠅
335937,紅頸艷翅長迴木蟲
337003,善變長足虻
335900,天池艷擬步行蟲
334718,淺褐彩麗金龜
337674,八重山刺蠅
338604,黑痣斑翅實蠅
338271,臺灣血虻
338129,佩帶蚜蠅
330634,鹿野氏圓胸菊虎
338067,寒霜水虻
338463,ㄚ紋小實蠅
337592,黃額池蠅
336669,韶華稈蠅
336884,集集長足虻
336982,櫛比長足虻
337007,愚魯長足虻
334880,細臺灣絨毛金龜
338236,分離蚜蠅
336978,安穩長足虻
337223,黃翅線紋果蠅
337606,黃鏣溜蠅
338578,三斑廣翅實蠅
335796,剌腳潛砂蟲
336231,朱腳食蟲虻
336676,曲筋稈蠅
337213,白角菇果蠅
336909,平足長足虻
337559,爪哇重毫蠅
337244,斑點擬桿斑果蠅
334911,小臺灣扇角金龜
338370,銀足寄蠅
338301,西貢虻
338127,輪班蚜蠅
336885,馬距長足虻
338045,棕翅水虻
337930,克氏肉蠅
336247,毛束食蟲虻
337951,線形環蠅
337959,鏽色沼蠅
337604,黃角溜蠅
336966,汎球長足虻
336972,長尾長足虻
333116,日本球龍蝨
338118,素木蚜蠅
338356,趨紅寄蠅
334024,高山碩紅螢
337258,紋帶白線果蠅
337931,林氏肉蠅
338605,淡色三線實蠅
338552,阿里山葉吻實蠅
336155,阿里花蠅
338439,明顯寄蠅
337845,精選折翅蠅
337257,美麗桿斑果蠅
336986,污斑長足虻
336264,寶島食蟲虻
338886,東京塘大蚊
337671,畜廄刺蠅
338833,大武肥大蚊
338105,利吉蚜蠅
338058,高雄水虻
338296,江蘇虻
336994,粗劣長足虻
337031,串珠長足虻
337005,平直長足虻
334506,蓬萊甘蔗金龜
338030,安部大附蠅
337002,寬跗長足虻
336625,黑角稈蠅
338387,蓬萊寄蠅
336254,白髮食蟲虻
336240,黃翼食蟲虻
338560,寶島突鞘實蠅
334712,小台彩麗金龜
338103,仁愛蚜蠅
338892,蓬萊香大蚊
336636,甲仙稈蠅
337949,瘤突肉蠅
334432,斑點喙麗金龜
338374,細足寄蠅
337901,南山肉蠅
337927,蘆山肉蠅
337675,紅尾室蠅
338293,黃紋虻
337709,十斑長腳蠅
338890,黃色香大蚊
337585,臺灣齒股蠅
337149,寬鼻果蠅
336269,寬厚食蟲虻
336159,黑面花蠅
336993,溫和長足虻
333095,毛足大龍蝨
335691,蜘腳擬榖盜
338309,中角虻
338535,長鞘寬頭實蠅
338253,寶島蚜蠅
338059,優雅水虻
336627,二線稈蠅
338288,蓬萊虻
337581,親齒污蠅
333483,肩斑小形偽瓢甲
336927,達邦長足虻
338391,彩衣寄蠅
336258,大林食蟲虻
334803,黃點虎斑花金龜
336268,臺灣食蟲虻
428656,四獸山圓迴木蟲
336263,舶來食蟲虻
336922,銳敏長足虻
336892,幽暗長足虻
336626,灰白稈蠅
336920,爪哇長足虻
336168,蛇腹花蠅
334816,臺灣長鬚金龜
336279,蓬萊毛蚋
335868,扁姬擬榖盜
336687,王冠稈蠅
337910,羚羊肉蠅
338069,黃金水虻
337844,透翅折翅蠅
335788,蓬萊巨頭擬迴木蟲
338442,頭飾寄蠅
336951,協和長足虻
337948,曾氏肉蠅
336961,標準長足虻
338300,東方虻
336156,朱氏花蠅
337946,臺灣肉蠅
336953,禁錮長足虻
336983,細縛長足虻
338267,伊豫弘虻
337010,銀足長足虻
336682,埔里稈蠅
338603,五帶實蠅
333933,臺灣肥角鍬形蟲
337620,黑鬃莫蠅
337715,嗜羊狂蠅
336974,長角長足虻
336643,斑點稈蠅
338040,小型水虻
334437,黑圓金龜
336688,洞穴稈蠅
336630,阿里稈蠅
336671,光耀稈蠅
336989,毛脛長足虻
333962,黑圓翅鍬形蟲
336166,達邦花蠅
338396,短尾寄蠅
335848,東方粗角擬步行蟲
337068,白斑吸汁果蠅
338238,花蓮蚜蠅
337013,大武長足虻
338554,八斑以喀實蠅
335946,中根長迴木蟲
337961,臺南沼蠅
336996,普通長足虻
338720,棍棒全大蚊
334715,亮盾彩麗金龜
337899,臺灣戈蠅
337151,側齒果蠅
338244,帶紋蚜蠅
337586,長角毛盾蠅
336729,蔚藍稈蠅
349375,李氏奇胸紅螢
336975,高雄長足虻
336906,關島長足虻
336655,棘足稈蠅
337902,灰色巨爪蠅
338110,卓溪蚜蠅
333120,橙色扁龍蝨
335748,矮隆背迴木蟲
337587,白蚹池蠅
334636,黑胸長腳金龜
338270,好動瘤虻
337929,臺南肉蠅
336154,叢毛花蠅
336918,尊貴長足虻
336262,黑股食蟲虻
336900,微小長足虻
338272,臺灣林虻
334617,紅色黑金龜
338263,黑族斑虻
336979,卑南長足虻
338049,黃角水虻
335752,蘭嶼匿頸擬步行蟲
335760,球頸銹艷擬步行蟲
338310,斷紋虻
337922,瘦鈎肉蠅
338550,普瑞半黑翅實蠅
337226,鱗翅果蠅
331376,白斑星天牛
335816,長匏胸擬迴木蟲
349328,曹德氏蟬寄甲蘭嶼亞種
330493,蓬萊細小吉丁蟲
331650,縱條細胴天牛
427563,黃緣螢
334903,黃肩長腳花金龜
333917,臺灣臀球蕈甲
334773,臺灣兜蟲
334442,黑矮絨毛金龜
334377,黑四鰓扁泥蟲
336347,太平洋包蠅
431307,紅斑推糞金龜
333945,矮鍬形蟲
333440,馬場氏卵身長角泥蟲
334375,南方四鰓扁泥蟲
334569,阿魯鬼蜣螂
333603,黑臀厚角金龜
334638,缺紋長腳金龜
338032,分叉大附蠅
334027,赤翅碩紅螢
427562,黃胸黑翅螢
333787,褐頭脈翅螢
334691,柴田絨毛金龜
333091,友朋扁龍蝨
335804,短剌潛砂蟲
424859,弓背細長吉丁蟲
334378,鋸角四鰓扁泥蟲
334583,黃斑陷紋金龜
334820,寬斑弧麗金龜
333133,臺灣彩斑龍蝨
334450,褐胸條金龜
335901,杜氏艷擬步行蟲
335728,爪哇擬廻木蟲
333466,達邦深毛偽瓢蟲
334651,細彎角金龜
334652,長角四葉絨毛金龜
335803,曹氏潛砂蟲
333138,偽無縫龍蝨
333798,橙螢
338606,迷端星斑實蠅
333605,大衛厚角金龜
334538,臺灣長臂金龜
335862,綠島俏擬步行蟲
334846,翠綠羅花金龜
338475,素木星紋斑實蠅
431391,日本大龍蝨
333979,黑偽鹿角鍬形蟲
334477,白尾青銅金龜
335884,錐尾擬迴木蟲
334595,黃斑短突花金龜
332623,日本麗瓢蟲
334540,黑斑跗花金龜
335912,南洋長擬步行蟲
338966,錐形冬大蚊
333093,短腹大龍蝨
338590,星棒毛實蠅
338528,紫毛陳氏實蠅
333484,佐佐氏小形偽瓢甲
335802,大潛砂蟲
335697,豔黑污毛朽木甲
335918,三紋艷擬步行蟲
333941,細角大鍬形蟲
334554,黃腹黑金龜
333815,北方鋸角螢
330663,鹿野氏短翅菊虎
334821,台藍弧麗金龜
334001,紋紅螢
337368,四帶渚蠅
349647,黃氏小瓢蜣螂
334701,深山黃金龜
335722,粗角緣腹朽木甲
333810,紅弩螢
338470,黃楯尖帶實蠅
334306,外齒截尾長小蠹
331351,鳳山紅翅細頸天牛
335964,平澤四角擬迴木蟲
428088,三輪長腳花金龜
334615,曹德黑金龜
331111,臺灣銹絨毛天牛
334547,曹德褐騷金龜
337369,中華渚蠅
334546,細毛褐騷金龜
335919,銹斑潛砂蟲
337356,洪氏渚蠅
334446,臺灣粗角金龜
338527,黑斑長頰毛實蠅
349854,紅艷長蠹
338697,窄室黑大蚊
338645,臺灣枝大蚊
334773,椰子犀角金龜
428659,圓迴木蟲
337372,狗頭渚蠅
334372,臺灣網紋扁泥蟲
337906,斑翅葉突額蠅
334902,顆胸微馬糞金龜
331399,蓬萊刺鬚虎天牛
333937,艷細紅鍬形蟲
337371,樸素渚蠅
422030,灰翅短角窗螢
338608,合端星斑實蠅
333830,突胸窗螢
338884,竹林塘大蚊
334589,小山大艷絨毛金龜
335778,瘤排蜘腳迴木蟲
337380,圓山渚蠅
334846,金艷騷金龜
334632,綠長腳金龜
333446,梭德氏長角泥蟲
338038,臺灣大附蠅
334594,群斑短胸花金龜
338474,寶島星紋斑實蠅
334893,鈴木臺灣絨毛金龜
331818,石梓簑天牛
334822,蒙邊弧麗金龜
331751,旗山細角天牛
334374,小四鰓扁泥蟲
334461,條翅青銅金龜
334513,臺灣微條金龜
338675,白點綿大蚊
334308,黃斑截尾長小蠹
333813,雲南螢
333468,黑角偽瓢蟲
334476,箭頭青銅金龜
335936,遠藤長迴木蟲
338538,松綺曲吻實蠅
338518,斑顏端圓斑實蠅
330389,菱斑瘦吉丁蟲
331818,縱條天牛
335904,鹿野迴木蟲
334556,井上刺扁花金龜
334883,梨山臺灣絨毛金龜
334460,毛邊異麗金龜
335949,烏來長迴木蟲
334780,曲胖絨毛金龜
334302,雙色垂鬚螢
333140,臺灣姬龍蝨
334504,姬甘蔗金龜
331400,胸紋刺鬚虎天牛
333986,猩紅三格紅螢
334885,玉山絨毛金龜
335808,福田匏胸擬迴木蟲
337928,義烏肉蠅
334352,八齒長小蠹
338531,四帶曲實蠅
334633,玉山綠長腳金龜
335800,麻六甲潛砂蟲
337370,蓬萊渚蠅
333113,暗褐圓龍蝨
428021,黑雪隱金龜
334801,奧陪四齒金龜
334548,褐艷騷金龜
431306,蓬萊紅金龜
338968,阿里冬大蚊
335829,松村絲鬚朽木甲
335935,臺灣背條長迴木蟲
338601,八點褐斑實蠅
338637,結社燥大蚊
338594,寶島西迭拉實蠅
337351,馬來渚蠅
338881,臺灣禿大蚊
330662,奮起湖短翅菊虎
334693,臺灣粉吹金龜
338894,分離香大蚊
333824,紅胸黑翅螢
334551,臺北白金龜
335671,姬擬步行蟲
334344,彎弓長小蠹
334553,褐白金龜
428372,臺灣長翅花甲
334468,羅氏條金龜
334674,前田絨毛金龜
335747,黑隆背迴木蟲
333965,大圓翅鍬形蟲
330672,梭德氏短翅菊虎
334479,曹德青銅金龜
338521,亞伯森長唇實蠅
333101,擬球龍蝨
333803,神木螢
335852,隆背潛砂蟲
334611,臺灣黑金龜
335694,蓬萊鍬型擬步行蟲
334891,曲腿臺灣絨毛金龜
330434,蘭嶼粉彩吉丁蟲
335891,黃紋艷擬步行蟲
335863,綠島俏擬步行蟲
338530,臺灣巨額毛實蠅
333971,鬼艷鍬形蟲
334841,偽褐絨毛金龜
335885,四紋圓迴木蟲
338484,普通紋實蠅
338546,霧社飛絮實蠅
334467,長毛青銅金龜
334451,琉球綠金龜
334607,臺灣巨黑金龜
334607,寬褐齒爪鰓金龜
338893,日本香大蚊
338700,雷同黑大蚊
335727,錘尾擬迴木蟲
335931,阿里山長迴木蟲
334895,阿里山絨毛金龜
334305,迅行截尾長小蠹
334534,神農蜣螂
337364,毛角渚蠅
334797,益本直毛花金龜
333118,東方球龍蝨
334568,羅氏角圓金龜
335699,豔紅污毛朽木甲
332851,斑鞘長扁蟲
334531,黑腳金龜
349376,藤枝奇胸紅螢
334823,臺灣琉璃豆金龜
334905,姬虎斑花金龜
330482,新里氏細矮吉丁蟲
425326,臺灣擬迴木蟲
334032,條黑焰紅螢
330336,褐粉蠹
333792,梭德氏脈翅螢
333785,黃脈翅螢
334054,利曲木紅螢
333099,大龍蝨
401545,細身鋸角螢
334629,赤腳長腳金龜
335663,纖鬚長迴木蟲
335801,歐氏潛砂蟲
334823,棉花弧麗金龜
334560,和田刺扁花金龜
334819,蓬萊豆金龜
334585,臺灣小綠花金龜
335873,臺灣瓢擬步行蟲
333104,太平洋麗龍蝨
332746,臺灣巧瓢蟲
338015,多毛大附蠅
333833,赤腹櫛角螢
335704,濶肩蟾皮擬步行蟲
335915,巨長擬步行蟲
334702,缺毛黃金龜
337352,嬰兒渚蠅
334618,臺灣大褐黑金龜
334665,寬腿絨毛金龜
330333,雙鉤異翅長蠹
333470,紹德偽瓢蟲
335997,臺灣擬鍬形蟲
334655,黑艷陷紋金龜
334356,災害長小蠹
333117,條紋球龍蝨
338656,臺灣錐大蚊
334591,臺東大艷絨毛金龜
334030,臺灣碩紅螢
334464,伊藤青銅金龜
334899,鞍馬山金背金龜
333814,叉爪鋸角螢
334584,大等鰓金龜
428657,巨眼圓迴木蟲
334429,南山褐金龜
334578,艷矮絨毛金龜
334700,南投長毛黃金龜
335922,小林艷擬步行蟲
338889,錫蘭香大蚊
338041,溫和水虻
333829,大窗螢
333818,黑翅螢
334518,隆條赤褐金龜
338537,瘤斑窄翅實蠅
333805,黃胸弩螢
334330,木材長小蠹
335692,四星擬步行蟲
337376,葛氏渚蠅
335718,臺灣隆背擬步行蟲
333086,臺灣豆龍蝨
338520,褐腿低角實蠅
349378,巨木紅螢
334358,太平山長小蠹
333132,條紋龍蝨
338599,中華雙帶斑實蠅
330422,江崎黑銅吉丁蟲
349848,日本雙棘長蠹
338563,寶島斜額實蠅
331516,太平山長角天牛
335876,天祥瓢擬步行蟲
335955,橫山長迴木蟲
338472,四條尖帶實蠅
335719,長虹艷擬步行蟲
331750,瑞穗細角天牛
334866,粗姬黑金龜
334317,截尾刺長小蠹
431309,酒井紅金龜
334017,蓬萊吻紅螢
334540,大衛細花金龜
334055,軟黑木紅螢
335933,黑長迴木蟲
334525,臺東紅褐金龜
335807,匏條擬迴木蟲
333463,印度黑星偽瓢蟲
334440,絹艷矮絨毛金龜
335759,妮銹艷擬步行蟲
333951,臺灣深山鍬形蟲
335732,微艷擬榖盜
334791,槙原條腳絨毛金龜
334708,艷尾微絨毛金龜
335903,鈍光迴木蟲
335874,衣笠瓢擬步行蟲
335925,條紋匿頸擬步行蟲
349888,由美子毛沙蜉金龜
335662,中根紅艷擬步行蟲
333121,臺灣橙色扁龍蝨
335845,荷氏粗角擬步行蟲
432128,灰色朽木甲
333129,點刻龍蝨
336348,趨灰包蠅
335836,棕蘭嶼擬步行蟲
335855,繁斑擬步行蟲
333462,蓬萊黑星偽瓢蟲
349648,暗藍扁騷金龜
334819,臺南弧麗金龜
335938,臺灣綠艷長迴木蟲
338523,三斑長唇實蠅
330332,對竹長蠹
337873,臺灣出頭蠅
334595,橫斑黑花金龜
333459,蓬萊角細偽瓢蟲
335962,蘇氏縮頸擬步行蟲
334037,中華短溝紅螢
334539,灰斑擬黑花金龜
333103,呂宋麗龍蝨
334660,釜山絨毛金龜
334793,溝胸條腳絨毛金龜
334781,條斑胖絨毛金龜
338597,四孔羽紋實蠅
331110,金毛天鵝絨天牛
334661,深褐絨毛金龜
429471,圓翅球擬步行蟲
335670,外米擬步行蟲
334802,血紅虎斑花金龜
334426,臺灣褐金龜
333085,日本豆龍蝨
333834,卵翅櫛角螢
334649,凹駝彎腿金龜
334009,黃翅斜條紅螢
333954,黑腳深山鍬形蟲
338666,臺灣瘸大蚊
334538,長臂金龜
338614,比登突額實蠅
334313,亞東截尾長小蠹
335798,蓬萊潛砂蟲
334886,彩虹臺灣絨毛金龜
334555,凹駝彎腿金龜
429473,廣腿球擬步行蟲
333956,姬深山鍬形蟲
337385,束帶渚蠅
333947,蘭嶼矮鍬形蟲
336349,韓氏包蠅
335975,扁擬榖盜
333981,深山扁鍬形蟲
334512,舒納姬金龜
335764,酉表卵擬步行蟲
334678,大野村絨毛金龜
337341,齒腿渚蠅
337354,猶豫渚蠅
335871,阿里山瓢擬步行蟲
333467,黑頭偽瓢蟲
337363,忍者渚蠅
337375,黃手渚蠅
334694,矮粉吹金龜
334519,長角赤褐金龜
335789,墾丁巨頭擬迴木蟲
335879,廣腳扁擬步行蟲
349351,巨黑長迴木蟲
333964,紅圓翅鍬形蟲
334310,臺日截尾長小蠹
335785,柴艷寬頭擬迴木蟲
334620,木生黑金龜
332755,艷色廣盾瓢蟲
432118,紹德似朽木甲
334699,長毛黃金龜
336351,巨型包蠅
334898,金背金龜
336350,臺灣包蠅
334338,殼斗長小蠹
337340,十字渚蠅
331505,角板擬細花天牛
334892,條紋臺灣絨毛金龜
334354,橡樹長小蠹
335784,鋸齒福州擬迴步蟲
334795,偽條腳絨毛金龜
338969,華麗冬大蚊
334679,野村絨毛金龜
333985,棘紅螢
334593,褐針絨毛金龜
334687,臺灣姬絨毛金龜
333500,棒角偽瓢甲
338942,小室大蚊
338036,刺翅大附蠅
334825,曹德豆金龜
338479,近端紋實蠅
334788,蘆山條腳絨毛金龜
338646,露珠康大蚊
335956,蘇氏長迴木蟲
334790,大條腳絨毛金龜
334541,北埔陷紋金龜
331555,黑尾蘋果天牛
338567,耶西麗翅實蠅
334574,微獨角仙
338457,當洛刺實蠅
335850,蓬萊漆艷擬步行蟲
333460,黑點角細偽瓢蟲
335805,小瘤潛砂蟲
333813,雲南扁螢
330664,M紋短翅菊虎
338529,闊緣鞘實蠅
337347,火腿渚蠅
334536,巨細扁花金龜
338722,雷同全大蚊
335910,黑澤長擬步行蟲
337365,爪哇渚蠅
333898,史氏擬線型球蕈甲
330461,大琉璃細長吉丁蟲
333814,卵翅鋸角螢
338612,黃背實蠅
334005,姬紅螢
334007,暗褐細紅螢
338938,鈴瘤大蚊
334648,褐斑扁花金龜
333829,山窗螢
335797,黑扁潛砂蟲
334813,軟毛褐金龜
335943,梨山長迴木蟲
428658,酒井圓迴木蟲
333790,暗褐脈翅螢
334439,獨角仙
334309,臺灣截尾長小蠹
335858,卡氏擬步行蟲
334854,日本筒蜉金龜
337342,東洋渚蠅
338940,恆春大蚊
337366,線條渚蠅
334704,雙瘤黃金龜
331833,青條天牛
